userId,courseId,score
67898,4729,20.0
67898,4730,82.5
67898,4731,89.0
67899,4729,20.5
67899,4731,79.5
67902,4729,74.0
67903,4729,99.0
67903,4730,69.5
67903,4731,63.5
67905,4729,98.0
67905,4730,96.0
67905,4731,93.5
67908,4729,68.0
67912,4729,29.0
67912,8735,85.0
67912,8742,89.0
67912,8743,91.0
67913,4729,100.0
67914,4729,100.0
67917,4729,67.0
67917,4730,55.5
67917,4731,74.5
67919,4729,93.0
67920,4729,94.0
67921,4729,100.0
67922,4729,73.0
67923,4729,95.0
67924,4729,57.5
67927,4729,68.0
67927,4730,64.0
67927,4933,85.0
67930,4729,75.0
67932,4729,87.0
67932,4896,73.0
67933,4729,95.0
67934,4729,66.0
67934,4896,17.0
67937,4729,77.0
67937,4730,66.5
67937,4731,70.5
67937,4933,3.0
67938,7724,100.0
67940,4729,73.0
67940,4730,61.5
67940,4731,48.0
67940,4933,90.5
67945,4729,76.0
67947,4896,75.0
67947,4933,84.5
67947,6093,14.0
67947,6203,42.666666666666664
67949,4838,62.0
67949,4896,48.25
67954,4729,57.0
67954,4838,57.0
67961,4729,78.0
67961,4896,88.5
67961,4933,95.0
67963,7722,87.5
67963,7724,79.0
67965,4729,88.0
67965,4896,85.5
67965,4933,96.0
67966,4729,89.0
67966,4896,90.5
67967,4729,99.0
67967,4896,83.0
67967,4933,90.0
67968,4729,100.0
67974,4729,62.0
67974,4730,33.75
67974,4731,26.0
67975,8715,62.5
67976,4729,78.0
67976,4896,81.5
67976,10794,45.75
67977,4729,83.0
67977,4896,78.5
67977,7092,58.75
67977,11703,33.666666666666664
67979,4729,72.0
67979,4730,75.5
67980,4729,61.0
67980,4730,98.0
67981,4729,77.0
67982,4729,82.0
67982,4730,15.5
67982,4896,44.0
67984,4729,70.0
67984,4730,84.0
67989,4729,94.0
67989,4896,89.5
67989,4933,96.0
67991,4729,73.0
67991,4896,33.5
67993,4729,96.0
67993,4730,84.5
67993,4731,76.0
67995,4729,95.0
67996,4729,100.0
67996,4896,47.0
67997,4729,96.0
67997,4896,82.0
67997,4933,71.0
67998,4729,65.5
67998,4730,54.25
67998,4731,22.5
68001,4729,70.0
68002,4729,94.0
68002,4730,85.5
68002,4933,92.5
68005,4729,77.0
68005,4730,88.0
68007,4729,78.0
68007,4896,79.0
68007,4933,77.5
68010,4729,98.0
68010,4730,93.0
68010,4731,92.0
68012,4729,63.0
68012,4730,38.0
68013,4729,42.0
68013,4731,28.0
68014,4729,79.0
68014,4730,100.0
68014,4933,87.5
68016,4729,86.0
68016,4896,50.0
68016,5614,97.5
68016,5625,64.25
68016,6070,24.0
68018,4729,85.0
68018,4896,70.5
68018,4933,74.0
68019,4729,70.0
68020,4729,79.0
68020,4730,57.75
68021,4729,89.0
68025,4838,76.0
68025,4896,68.0
68026,4729,73.0
68026,4730,79.5
68026,4731,28.5
68027,4729,93.0
68028,4729,100.0
68028,4896,69.0
68029,4729,75.0
68029,4730,50.5
68032,4729,45.5
68032,4730,51.5
68032,4731,43.75
68032,4838,85.0
68032,4896,62.5
68032,4933,76.5
68033,4729,84.0
68033,4730,79.0
68034,4729,64.0
68034,4730,37.25
68034,4731,41.75
68034,4896,97.0
68034,4933,86.0
68035,4729,81.0
68035,4896,67.0
68040,4838,46.5
68044,4729,70.5
68044,4896,78.0
68044,4933,80.5
68045,4729,61.5
68045,4730,65.75
68045,4731,69.5
68047,4838,63.0
68047,4896,61.5
68047,4933,61.5
68053,10227,77.0
68069,4730,70.0
68070,4730,91.5
68070,4731,94.0
68071,4730,60.0
68071,4731,70.25
68072,4838,100.0
68072,4896,76.25
68072,4933,64.0
68076,4730,92.0
68077,2676,51.166666666666664
68078,2676,50.75
68078,4730,84.5
68078,4731,66.5
68079,4730,100.0
68079,4933,92.5
68079,7092,52.0
68080,4730,61.0
68080,4731,100.0
68080,5431,75.0
68080,5433,83.0
68083,4730,68.75
68083,4896,83.0
68083,6070,1.3333333333333333
68084,4730,64.5
68084,4905,46.5
68085,4730,54.5
68089,4730,98.5
68090,4730,63.0
68091,4730,100.0
68092,4730,69.5
68096,4896,54.5
68097,2626,47.0
68113,5288,18.5
68113,5289,17.5
68113,5290,19.0
68129,4730,97.5
68129,4731,88.5
68130,4730,71.75
68130,4933,66.5
68130,5544,61.0
68130,5614,88.5
68130,5625,87.5
68133,4730,98.0
68133,4731,65.5
68133,5292,18.5
68133,7092,50.75
68133,11030,49.5
68134,4730,56.25
68134,4896,77.5
68134,4933,97.5
68134,7794,49.9
68136,4730,62.5
68144,4731,100.0
68147,4731,74.0
68148,4731,72.5
68150,4731,66.0
68151,4731,33.0
68154,4731,80.0
68154,4838,64.0
68154,4896,71.0
68181,4730,71.0
68182,4896,77.5
68183,4729,61.0
68183,8743,94.5
68186,4729,72.0
68186,5625,81.5
68187,4729,79.0
68187,4896,75.0
68189,4729,75.0
68189,4730,61.0
68189,4731,70.5
68190,4729,75.0
68190,4730,72.5
68190,4933,76.5
68195,4730,45.0
68425,6845,12.0
68437,6254,32.72727272727273
68491,4731,44.0
68491,8265,50.75
68491,10246,38.5
68492,4731,98.0
68493,4731,81.5
68494,4731,98.0
68506,2676,65.25
68506,6148,93.0
68514,5288,17.0
68514,5289,20.0
68514,5290,20.0
68788,8119,19.0
68788,8120,20.0
68788,8121,20.0
68837,8119,19.0
68837,8120,20.0
68837,8121,20.0
68913,5328,18.0
68913,5401,55.6
68913,6703,54.875
68913,8254,54.5
68913,9667,74.0
69026,8119,18.666666666666668
69026,8120,20.0
69026,8121,20.0
69049,8119,20.0
69049,8120,20.0
69049,8121,20.0
69069,8119,15.6
69069,8120,16.4
69069,8121,17.0
69128,8119,20.0
69128,8120,18.8
69128,8121,20.0
69129,8119,19.333333333333332
69129,8120,20.0
69129,8121,20.0
69130,8119,17.5
69130,8120,16.666666666666668
69130,8121,16.0
69131,8119,20.0
69131,8120,17.666666666666668
69131,8121,19.0
69182,8119,20.0
69182,8120,19.0
69182,8121,20.0
69183,8119,20.0
69183,8120,17.6
69183,8121,16.0
69294,8719,57.0
69294,8791,89.0
69305,4729,45.5
69307,4729,93.0
69312,4729,70.0
69312,4730,67.0
69312,4731,75.0
69315,4729,75.0
69315,4730,64.0
69315,4731,73.25
69315,4838,74.0
69317,4729,69.0
69322,4729,59.0
69322,4896,44.25
69322,4933,85.5
69324,4896,64.5
69324,4933,69.0
69324,6200,49.75
69327,4729,67.0
69327,4730,62.0
69327,4731,60.0
69328,4729,61.0
69446,4729,40.0
69449,4729,70.0
69449,5471,88.0
69451,4729,69.0
69453,4729,68.0
69453,4730,80.0
69453,4933,76.0
69453,8265,63.5
69455,4731,70.25
69474,4729,77.0
69474,4730,63.0
69474,4731,70.5
69475,4729,82.0
69475,4730,76.0
69475,4731,44.5
69476,4729,75.0
69476,4730,71.5
69476,4731,78.0
69481,4729,77.0
69481,4730,72.0
69481,4896,55.0
69482,4731,65.5
69491,4729,77.0
69491,4730,74.75
69491,4731,72.0
69492,4729,83.0
69492,4896,74.0
69492,4933,68.0
69493,4729,69.0
69493,4730,58.5
69493,4933,91.0
69493,11032,82.0
69500,6200,31.333333333333332
69551,4729,41.0
69559,4838,57.0
69570,5288,18.5
69570,5289,18.0
69570,5290,15.5
69589,8719,54.0
69589,8791,51.7
69590,4729,75.0
69590,4896,62.5
69590,4933,57.5
69605,4838,78.0
69684,6148,84.5
69689,4838,74.0
69689,4896,26.5
69689,4933,92.0
69694,5288,17.5
69694,5289,17.5
69694,5290,19.0
69716,5076,59.9
69735,4911,44.375
69804,2676,66.25
69804,6148,51.0
69889,5288,18.5
69889,5289,19.5
69889,5290,19.0
69899,4838,66.0
69899,4896,55.75
69899,4933,77.0
69916,5288,18.5
69916,5289,18.5
69916,5290,17.5
70052,4825,19.333333333333332
70052,4938,89.0
70067,7885,37.36
70097,7903,19.0
70097,7904,20.0
70097,7907,20.0
70101,9251,29.7
70224,5483,66.0
70238,5528,54.8
70262,6200,36.75
70262,9014,80.0
70267,11375,47.5
70279,4825,20.0
70279,4938,78.0
70283,4896,29.0
70310,4905,57.25
70311,4905,54.666666666666664
70312,4905,57.375
70314,4905,65.5
70315,4905,82.0
70316,6148,78.5
70317,4907,40.166666666666664
70318,4907,87.0
70319,4907,84.5
70320,4907,48.5
70321,4907,47.166666666666664
70322,4907,29.333333333333332
70323,4907,59.5
70324,4902,57.25
70324,4911,37.333333333333336
70325,4902,55.166666666666664
70325,4911,60.0
70326,4911,28.25
70327,4911,43.5
70327,6816,63.333333333333336
70328,4911,80.0
70329,4911,52.75
70330,4911,54.75
70331,4911,42.0
70332,4911,33.5
70333,4911,4.290322580645161
70334,4911,48.0
70335,4911,37.5
70336,4911,55.666666666666664
70337,4911,78.0
70338,4911,51.0
70339,4911,35.666666666666664
70340,4902,52.25
70341,4902,49.75
70342,4902,68.5
70342,8310,61.583333333333336
70343,4902,52.8
70344,4902,48.625
70345,4902,96.5
70346,4902,54.4
70347,4902,62.5
70348,4902,95.5
70349,4902,46.0
70350,4902,49.77777777777778
70397,4905,34.5
70398,4911,31.0
70400,4911,76.0
70404,5076,51.9
70406,5433,98.0
70410,5076,98.5
70423,5614,74.0
70423,5625,65.5
70423,5922,94.0
70441,4891,14.666666666666666
70441,5075,46.0
70451,7885,34.22222222222222
70503,5614,62.0
70503,5625,55.75
70536,4907,49.0
70536,5412,86.0
70538,4907,48.833333333333336
70538,5471,53.0
70539,4907,44.833333333333336
70540,4902,48.833333333333336
70541,4902,45.5
70542,4902,50.3
70543,4902,45.0
70545,4902,45.25
70547,4911,33.666666666666664
70548,4911,49.0
70549,4911,40.0
70550,4911,69.5
70551,4911,44.2
70554,4911,55.6
70555,4911,50.8
70556,4911,56.0
70557,4907,43.333333333333336
70560,4911,44.2
70562,4905,51.0
70562,4911,61.0
70563,4907,94.5
70564,4911,40.5
70607,3408,65.0
70613,4741,52.5
70613,6229,88.0
70613,11032,95.0
70614,4741,93.0
70615,4911,43.833333333333336
70635,4896,68.5
70635,4933,64.0
70649,4907,50.375
70653,4911,53.42857142857143
70654,4911,34.0
70658,4905,62.0
70659,4907,45.5
70660,4911,61.0
70661,4911,56.54545454545455
70662,4911,37.333333333333336
70663,4911,64.1
70664,4911,50.42857142857143
70666,4838,77.0
70666,4896,72.0
70666,4911,62.333333333333336
70666,4933,86.5
70667,4902,87.5
70668,4902,49.666666666666664
70669,4902,49.166666666666664
70669,5433,95.0
70669,7609,11.5
70674,5793,16.4
70674,5794,14.666666666666666
70674,5895,30.333333333333332
70678,4896,41.5
70678,4933,68.0
70718,4905,33.333333333333336
70718,7439,97.0
70719,4905,43.333333333333336
70720,4907,61.0
70721,4911,28.0
70722,4911,60.0
70723,4911,49.166666666666664
70724,4911,52.8
70725,4902,72.5
70725,5544,72.0
70725,5614,82.0
70725,5625,61.5
70734,4838,62.0
70734,4896,28.5
70738,4933,70.5
70738,9843,47.214285714285715
70746,4905,14.0
70747,4907,71.0
70747,4911,59.0
70748,4907,80.0
70748,4911,25.0
70749,4907,68.5
70749,4911,11.0
70752,4905,59.333333333333336
70765,4838,100.0
70767,5614,96.5
70767,5625,75.0
70773,4838,77.0
70777,4838,80.0
70778,4838,86.0
70779,4838,47.0
70781,4838,55.0
70781,4896,75.5
70781,4933,79.25
70782,5614,94.0
70782,5625,92.0
70784,4838,57.0
70784,4896,51.75
70785,4896,82.5
70786,4838,100.0
70786,4896,84.5
70786,4933,83.5
70787,4896,80.0
70787,4933,55.5
70788,4896,82.5
70790,4838,55.0
70790,4896,95.5
70790,4933,98.5
70791,4896,82.5
70796,4838,73.0
70796,4896,70.5
70796,4933,65.0
70797,4896,76.5
70797,4933,100.0
70799,4838,76.0
70799,4896,68.5
70799,4933,76.5
70800,4896,88.0
70800,4933,91.0
70801,8233,73.5
70802,4896,77.5
70802,4933,81.5
70803,4838,94.0
70805,4838,80.0
70805,4896,87.5
70805,4933,95.0
70805,6815,55.2
70807,4896,39.0
70808,4838,57.5
70810,4896,75.5
70810,4933,85.5
70812,4896,71.0
70812,4933,76.0
70814,4838,69.0
70814,4896,84.0
70815,4896,80.0
70815,4933,89.0
70816,4838,60.5
70816,4896,31.5
70817,4896,67.5
70817,5411,44.6
70820,4896,62.0
70820,4933,66.0
70820,5412,90.5
70820,5471,31.0
70821,4838,45.0
70822,4838,81.0
70822,4896,69.5
70822,4933,68.0
70822,8433,59.6
70823,4838,87.0
70823,4896,70.5
70823,4933,70.5
70823,8361,52.333333333333336
70824,9160,58.5
70826,4933,82.0
70829,4896,71.0
70829,11032,50.4
70833,4838,59.0
70835,4896,81.0
70837,4838,74.0
70841,4838,55.0
70841,4896,34.5
70843,4838,68.0
70843,4896,31.0
70844,4838,65.0
70844,4896,84.5
70845,4896,44.5
70845,5076,53.0
70846,4896,85.5
70846,4933,87.0
70848,5544,100.0
70848,5614,89.0
70848,5625,87.0
70849,4896,78.0
70849,4933,73.0
70853,4838,44.0
70853,4896,60.5
70853,4933,65.25
70854,4896,77.0
70854,4933,86.5
70855,4838,61.0
70855,4896,60.5
70855,4933,59.25
70855,10486,100.0
70856,4896,61.5
70856,4933,68.0
70857,4838,71.0
70857,4896,71.0
70857,4933,77.5
70858,5401,59.375
70860,4896,68.5
70860,4933,100.0
70861,4896,82.5
70861,4933,78.0
70862,4838,64.0
70862,4896,71.0
70863,4838,71.0
70863,4896,66.5
70863,4933,82.0
70864,4896,12.0
70866,4838,59.0
70866,4896,58.25
70866,4933,67.5
70867,4838,41.5
70868,10132,47.166666666666664
70871,4838,73.0
70871,4896,67.0
70877,4838,59.0
70878,5401,48.3
70886,4896,63.5
70886,4933,79.0
70887,2676,49.833333333333336
70887,4896,61.0
70887,4933,75.0
70887,5076,49.666666666666664
70887,5943,56.666666666666664
70887,6148,91.5
70887,6191,73.83333333333333
70888,4838,73.0
70888,4896,64.5
70888,4933,79.0
70890,4838,70.0
70890,4896,69.0
70890,4933,79.5
70892,4838,52.0
70897,4838,64.0
70897,4896,56.0
70904,4838,38.0
70905,5614,41.75
70905,5919,71.5
70905,6790,63.0
70905,8715,70.0
70907,4838,62.0
70908,4838,48.0
70909,2676,91.5
70910,4896,83.0
70911,5918,70.5
70912,4838,98.0
70912,4896,83.0
70912,4933,100.0
70913,4838,79.0
70913,4896,84.5
70913,4933,93.5
70913,5412,90.0
70917,2676,67.5
70917,5076,76.0
70917,5544,56.0
70917,6191,69.25
70919,4896,78.5
70919,4933,85.0
70920,4838,76.0
70920,4896,62.0
70920,4933,61.0
70921,4838,64.0
70921,4896,68.0
70921,4933,70.5
70921,5412,89.0
70922,4838,62.0
70922,4896,60.75
70922,4933,64.5
70926,4896,50.25
70927,4838,67.0
70927,4896,37.25
70930,4896,70.0
70930,4933,70.5
70932,4838,89.0
70932,4896,73.5
70936,4896,83.5
70936,4933,76.0
70941,4838,82.0
70941,4896,77.0
70941,4933,75.5
70944,5614,70.5
70944,5625,68.0
70946,4896,67.0
70946,4933,62.5
70946,10219,63.5
70952,4896,70.5
70957,4838,65.0
70957,4896,46.5
70957,4933,69.5
70966,4896,51.0
70969,4838,68.5
70969,4896,81.5
70971,4838,75.0
70971,4896,67.5
70972,4896,74.0
70973,4896,60.0
70973,5625,88.5
70974,5614,79.5
70974,5625,84.0
70977,4896,82.0
70978,4896,67.0
70978,4933,80.0
70979,4896,83.5
70980,4896,34.0
70981,4896,42.5
70981,10203,51.666666666666664
70982,4896,75.5
70982,4933,88.5
70983,8265,40.375
70984,4896,65.5
70984,4933,92.0
70986,8743,89.5
70986,11996,28.5
70987,2676,38.0
70987,8743,97.0
70987,11996,18.0
70988,4896,65.0
70988,8677,78.0
70988,8678,22.5
70989,4896,62.5
70989,4933,72.0
70989,8677,85.5
70989,8678,71.5
70991,5625,81.5
70998,4838,67.0
71000,4838,100.0
71003,4838,64.0
71003,6148,97.5
71004,4838,83.0
71005,2676,51.0
71005,4896,65.5
71005,4933,92.0
71005,5292,19.0
71006,4838,79.0
71006,4896,85.0
71006,4933,88.0
71007,4838,75.0
71007,4896,64.0
71007,4933,95.5
71008,4896,74.5
71008,4933,85.5
71009,4838,26.0
71009,4896,49.0
71009,4933,55.5
71010,7801,46.5
71010,10380,49.4
71010,11078,92.5
71011,4838,65.0
71011,4896,63.75
71011,4933,83.0
71011,11767,60.25
71012,4838,51.0
71018,5473,53.2
71024,4896,79.5
71024,4933,86.5
71026,4838,64.0
71026,4933,6.0
71026,5625,76.0
71026,7437,100.0
71031,4896,70.5
71031,4933,81.5
71035,5614,88.0
71035,5625,88.5
71036,5614,95.5
71036,5625,91.5
71040,5544,71.0
71040,5614,67.0
71041,5076,76.25
71041,11996,11.0
71043,4896,66.0
71045,4896,82.5
71046,4838,100.0
71046,4933,84.5
71049,4905,58.2
71050,4905,56.666666666666664
71050,6203,83.5
71050,8433,89.0
71050,11762,89.0
71051,4911,1.0
71052,4902,60.5
71053,4902,86.0
71054,4896,67.0
71054,4933,90.0
71054,6148,48.833333333333336
71056,4896,87.0
71056,4933,100.0
71057,4896,22.5
71059,2676,99.0
71059,5076,26.5
71059,5544,63.0
71059,6191,72.0
71059,8743,97.0
71062,6200,48.0
71062,6202,48.166666666666664
71063,4896,88.5
71063,4933,88.5
71066,4896,60.0
71070,4838,78.0
71070,4896,30.0
71070,4933,66.5
71070,9852,92.5
71072,2676,55.9375
71075,4896,70.5
71076,4896,88.5
71077,4896,75.0
71078,4896,91.0
71079,4896,86.0
71079,4933,91.5
71080,2676,99.0
71080,4896,86.0
71080,8433,47.333333333333336
71080,9344,1.0
71080,11375,49.5
71081,4896,69.0
71081,4933,88.0
71082,4896,64.5
71082,4933,67.5
71083,4896,78.5
71083,4933,69.0
71084,4896,69.75
71084,4933,69.75
71085,4896,62.25
71085,4933,83.5
71086,4933,68.5
71087,6148,52.25
71092,2676,42.0
71092,6148,53.3
71093,2676,21.5
71102,4933,36.5
71167,8994,50.75
71168,8990,64.625
71169,8990,55.75
71169,8997,73.16666666666667
71173,7092,45.5
71221,4838,59.0
71221,4896,70.0
71221,4933,96.0
71221,5433,100.0
71245,5544,63.0
71245,5614,40.25
71245,5625,38.25
71263,5544,77.0
71263,5614,79.5
71263,5625,86.0
71268,4838,76.0
71268,4896,71.0
71268,4933,74.0
71292,4729,73.0
71294,1687,18.0
71294,4942,13.5
71306,4729,58.0
71306,4730,52.75
71306,4731,51.25
71306,4838,90.5
71306,4896,95.5
71306,4933,81.5
71320,4896,82.5
71320,4933,93.5
71320,10794,47.8
71321,4896,30.25
71321,4933,29.5
71324,4825,19.333333333333332
71324,4938,99.5
71325,5471,60.166666666666664
71325,8265,58.083333333333336
71347,4907,47.5
71348,4911,54.5
71349,4911,28.375
71351,4902,22.5
71352,4902,41.833333333333336
71383,6229,35.0
71389,4905,70.0
71390,4905,57.9375
71390,10697,40.0
71391,4905,60.125
71392,4911,39.0
71393,4911,71.33333333333333
71394,4911,47.2
71414,4896,66.0
71414,4933,90.5
71420,5614,83.0
71420,5625,87.5
71428,4896,71.5
71428,4933,58.0
71439,4902,34.5
71467,6011,20.0
71475,4811,75.0
71479,4811,55.0
71481,6011,36.333333333333336
71510,4905,35.0
71511,4911,76.0
71513,4905,42.4
71530,4911,38.666666666666664
71530,7084,34.375
71534,4907,59.5
71535,4911,75.0
71538,4907,89.5
71539,4825,16.666666666666668
71539,4938,82.5
71540,4825,14.666666666666666
71540,4938,97.0
71541,4825,17.333333333333332
71541,4938,60.0
71542,4825,20.0
71542,4938,98.0
71543,4825,16.0
71543,4938,89.0
71544,4825,19.333333333333332
71544,4938,68.5
71545,4825,18.0
71545,4938,92.5
71546,4825,19.333333333333332
71546,4938,99.5
71547,4825,19.333333333333332
71547,4938,84.5
71548,4825,18.0
71548,4938,99.5
71549,4825,18.0
71550,4825,20.0
71550,4938,86.0
71551,4825,19.333333333333332
71551,4938,82.0
71552,4825,18.666666666666668
71552,4938,99.5
71553,4825,20.0
71553,4938,99.5
71554,4825,18.666666666666668
71554,4938,97.5
71555,4825,18.0
71555,4938,83.5
71556,4825,19.333333333333332
71556,4938,78.0
71557,4825,18.666666666666668
71557,4938,99.5
71558,4825,18.666666666666668
71558,4938,98.0
71559,4825,18.0
71559,4938,87.5
71560,4825,19.333333333333332
71560,4938,65.5
71561,4825,20.0
71561,4938,98.0
71562,4825,18.0
71562,4938,89.5
71563,4825,20.0
71563,4938,89.0
71564,4825,13.333333333333334
71564,4938,84.5
71565,4825,19.333333333333332
71565,4938,90.5
71566,4825,16.0
71566,4938,71.5
71567,4825,20.0
71567,4938,89.0
71568,4825,18.0
71568,4938,84.5
71569,4825,20.0
71569,4938,93.5
71570,4825,19.333333333333332
71570,4938,91.5
71571,4825,18.0
71571,4938,86.0
71572,4825,18.0
71572,4938,84.0
71573,4825,19.333333333333332
71573,4938,96.5
71574,4825,20.0
71574,4938,93.5
71575,4825,20.0
71575,4938,65.5
71576,4825,20.0
71576,4938,83.0
71577,4825,18.666666666666668
71577,4938,90.5
71578,4825,20.0
71578,4938,98.5
71579,4825,20.0
71579,4938,86.5
71580,4825,18.666666666666668
71580,4938,95.5
71581,4825,19.333333333333332
71581,4938,99.5
71582,4825,13.0
71582,4938,91.5
71583,4825,19.333333333333332
71583,4938,93.5
71584,4825,18.0
71584,4938,75.5
71585,4825,19.333333333333332
71585,4938,99.5
71586,4825,20.0
71586,4938,86.5
71587,4825,19.333333333333332
71587,4938,87.0
71588,4825,19.333333333333332
71588,4938,98.5
71589,4825,18.0
71589,4938,99.5
71590,4825,19.333333333333332
71590,4938,98.5
71591,4825,19.333333333333332
71591,4938,97.0
71592,4825,15.333333333333334
71592,4938,84.5
71593,4825,20.0
71593,4938,99.5
71594,4825,20.0
71594,4938,97.5
71595,4825,20.0
71595,4938,98.5
71596,4825,20.0
71596,4938,98.5
71597,4825,16.666666666666668
71597,4938,66.0
71598,4825,17.333333333333332
71598,4938,64.75
71599,4825,18.666666666666668
71599,4938,84.5
71600,4825,18.0
71600,4938,73.0
71601,4825,19.333333333333332
71601,4938,100.0
71602,4825,16.666666666666668
71602,4938,97.5
71603,4825,18.666666666666668
71603,4938,99.5
71604,4825,19.333333333333332
71604,4938,59.5
71605,4825,18.666666666666668
71605,4938,100.0
71606,4825,15.333333333333334
71606,4938,82.5
71607,4825,20.0
71607,4938,93.5
71608,4825,20.0
71608,4938,97.5
71609,4825,19.333333333333332
71609,4938,97.0
71610,4825,15.333333333333334
71610,4938,81.0
71611,4825,19.333333333333332
71611,4938,97.5
71612,4825,5.333333333333333
71612,4938,72.0
71613,4825,20.0
71613,4938,90.5
71614,4825,18.0
71614,4938,97.5
71617,4825,18.0
71617,4938,79.0
71618,4825,17.0
71618,4938,65.0
71619,4825,20.0
71619,4938,91.5
71620,4825,17.333333333333332
71620,4938,66.5
71621,4825,18.0
71621,4938,93.5
71622,4825,18.666666666666668
71622,4938,81.5
71623,4825,20.0
71623,4938,66.0
71624,4825,20.0
71624,4938,94.5
71625,4825,20.0
71625,4938,96.5
71626,4825,18.666666666666668
71626,4938,99.5
71627,4825,20.0
71627,4938,71.75
71634,4911,58.0
71635,4911,32.0
71639,4835,12.0
71639,4840,16.0
71641,4835,12.0
71641,4839,47.2
71642,4835,16.0
71642,4839,89.0
71642,4840,12.0
71643,4835,18.0
71643,4839,86.0
71643,4840,17.6
71644,4835,12.0
71644,4840,18.0
71646,4835,10.0
71646,4839,79.0
71646,4840,16.0
71649,3202,95.0
71649,4840,14.0
71652,4835,16.0
71652,4839,78.0
71652,4840,15.2
71653,4835,12.0
71653,4839,99.0
71653,4840,16.0
71654,4840,18.0
71655,4840,16.0
71656,3202,85.0
71657,4835,14.0
71657,4839,63.333333333333336
71657,4840,16.8
71659,4835,18.0
71661,4835,10.0
71661,4840,10.0
71665,4835,18.0
71665,4840,14.0
71666,4835,16.0
71666,4839,64.33333333333333
71666,4840,17.2
71668,4835,10.0
71668,4839,68.33333333333333
71668,4840,6.5
71671,4840,8.0
71672,4835,12.0
71672,4839,60.0
71672,4840,8.0
71681,4825,19.333333333333332
71681,4938,99.5
71684,4902,38.25
71685,4902,49.0
71698,4896,57.75
71703,5076,52.5
71703,5544,87.0
71703,5614,97.5
71703,5625,91.5
71709,4907,46.0
71710,4907,40.5
71722,4902,50.25
71724,4825,19.333333333333332
71724,4938,78.5
71745,4825,11.0
71745,4938,71.0
71763,4896,83.0
71763,4933,100.0
71764,4842,20.0
71764,4845,17.2
71764,4883,18.666666666666668
71773,4842,16.0
71773,4845,14.0
71773,4883,12.666666666666666
71774,4842,20.0
71774,4845,20.0
71774,4883,19.333333333333332
71775,4842,20.0
71775,4845,20.0
71775,4883,20.0
71776,4842,18.0
71776,4845,18.4
71776,4883,19.2
71777,4842,20.0
71777,4845,19.2
71777,4883,20.0
71778,4842,15.0
71778,4845,15.333333333333334
71778,4883,8.0
71779,4842,17.0
71779,4845,20.0
71779,4883,20.0
71780,4842,20.0
71780,4845,20.0
71780,4883,20.0
71781,4842,20.0
71781,4845,20.0
71781,4883,20.0
71782,4842,20.0
71782,4845,20.0
71782,4883,20.0
71783,4842,20.0
71783,4845,18.0
71783,4883,20.0
71784,4842,20.0
71784,4845,20.0
71784,4883,20.0
71785,4842,18.0
71785,4845,18.0
71785,4883,20.0
71786,4842,20.0
71786,4845,20.0
71786,4883,20.0
71787,4842,20.0
71787,4845,20.0
71787,4883,20.0
71788,4842,20.0
71788,4845,20.0
71788,4883,20.0
71789,4845,4.0
71790,4842,20.0
71790,4845,20.0
71790,4883,20.0
71791,4842,20.0
71791,4845,20.0
71791,4883,20.0
71792,4842,20.0
71792,4845,20.0
71792,4883,20.0
71793,4842,20.0
71793,4845,19.6
71793,4883,20.0
71794,4842,20.0
71794,4845,20.0
71794,4883,20.0
71795,4842,20.0
71795,4845,20.0
71795,4883,18.0
71796,4842,19.0
71796,4845,19.6
71796,4883,20.0
71797,4842,20.0
71797,4845,19.6
71797,4883,18.666666666666668
71798,4842,20.0
71798,4845,15.6
71798,4883,19.333333333333332
71799,4842,20.0
71799,4845,20.0
71799,4883,19.333333333333332
71800,4842,19.0
71800,4845,18.8
71800,4883,16.0
71801,4842,20.0
71801,4845,18.0
71801,4883,19.333333333333332
71802,4842,19.0
71802,4845,19.2
71802,4883,20.0
71803,4842,17.0
71803,4845,19.6
71803,4883,17.333333333333332
71804,4842,20.0
71804,4845,20.0
71804,4883,20.0
71805,4842,18.0
71805,4845,18.0
71805,4883,17.333333333333332
71806,4842,17.0
71806,4845,19.6
71806,4883,20.0
71807,4842,20.0
71807,4845,19.0
71807,4883,19.333333333333332
71808,4842,18.0
71808,4845,19.2
71808,4883,16.0
71809,4842,20.0
71809,4845,19.2
71809,4883,19.333333333333332
71810,4842,20.0
71810,4845,20.0
71810,4883,20.0
71811,4842,19.0
71811,4845,16.8
71811,4883,19.333333333333332
71812,4842,20.0
71812,4845,20.0
71812,4883,18.0
71813,4842,18.0
71813,4845,20.0
71813,4883,14.666666666666666
71814,4842,18.0
71814,4845,20.0
71814,4883,14.666666666666666
71815,4842,20.0
71815,4845,20.0
71815,4883,19.333333333333332
71816,4842,20.0
71816,4845,19.6
71816,4883,20.0
71817,4842,16.0
71817,4845,19.2
71817,4883,16.0
71818,4842,20.0
71818,4845,19.6
71818,4883,15.333333333333334
71819,4842,20.0
71819,4845,20.0
71819,4883,20.0
71820,4842,20.0
71820,4845,20.0
71820,4883,16.666666666666668
71821,4842,16.0
71821,4845,18.8
71821,4883,17.5
71822,4842,18.0
71822,4845,19.6
71822,4883,18.5
71823,4842,19.0
71823,4845,20.0
71823,4883,18.0
71824,4842,20.0
71824,4845,20.0
71824,4883,19.333333333333332
71825,4842,18.0
71825,4845,18.8
71825,4883,18.0
71826,4842,16.0
71826,4845,18.8
71826,4883,20.0
71827,4842,20.0
